model	cluster_id	bincode	name	nannot_sources	nspecies
Pp1s248_87V6.1	2793	35.2	not assigned.unknown	2	1
Pp1s39_350V6.2	2796	35.2	not assigned.unknown	1	1
Pp1s39_350V6.1	2796	35.2	not assigned.unknown	1	1
Pp1s106_69V6.1	2806	35.2	not assigned.unknown	1	1
Pp1s326_65V6.2	2806	35.2	not assigned.unknown	1	1
Pp1s326_65V6.1	2806	35.2	not assigned.unknown	1	1
Pp1s533_1V6.1	2807	35.2	not assigned.unknown	3	1
Pp1s108_76V6.1	2807	35.2	not assigned.unknown	3	1
Pp1s108_87V6.1	2807	35.2	not assigned.unknown	3	1
Pp1s108_87V6.2	2807	35.2	not assigned.unknown	3	1
Pp1s148_26V6.1	2808	35.2	not assigned.unknown	2	1
Pp1s128_151V6.1	2808	35.2	not assigned.unknown	2	1
Pp1s95_159V6.1	2817	35.2	not assigned.unknown	3	2
Pp1s311_71V6.2	2817	35.2	not assigned.unknown	3	2
Pp1s396_7V6.1	2817	35.2	not assigned.unknown	3	2
Pp1s311_71V6.1	2817	35.2	not assigned.unknown	3	2
Pp1s490_18V6.1	2819	35.2	not assigned.unknown	1	1
Pp1s60_45V6.1	2819	35.2	not assigned.unknown	1	1
Pp1s282_26V6.1	2827	35.2	not assigned.unknown	1	1
Pp1s22_164V6.1	2831	35.2	not assigned.unknown	3	1
Pp1s31_282V6.1	2843	35.2	not assigned.unknown	3	2
Pp1s280_14V6.1	2844	35.2	not assigned.unknown	3	2
Pp1s1_136V6.1	2852	35.2	not assigned.unknown	2	2
Pp1s80_122V6.1	2853	35.2	not assigned.unknown	2	1
Pp1s30_164V6.2	2853	35.2	not assigned.unknown	2	1
Pp1s270_89V6.1	2853	35.2	not assigned.unknown	2	1
Pp1s165_47V6.1	2853	35.2	not assigned.unknown	2	1
Pp1s17_310V6.1	2853	35.2	not assigned.unknown	2	1
Pp1s30_164V6.1	2853	35.2	not assigned.unknown	2	1
Pp1s58_48V6.1	2857	35.2	not assigned.unknown	3	1
Pp1s160_62V6.1	2857	35.2	not assigned.unknown	3	1
Pp1s70_167V6.1	2857	35.2	not assigned.unknown	3	1
Pp1s30_37V6.1	2860	35.2	not assigned.unknown	1	1
Pp1s190_92V6.1	2874	35.2	not assigned.unknown	3	1
Pp1s190_92V6.2	2874	35.2	not assigned.unknown	3	1
Pp1s60_183V6.1	2880	35.2	not assigned.unknown	1	1
Pp1s115_65V6.1	2880	35.2	not assigned.unknown	1	1
Pp1s6_365V6.1	2880	35.2	not assigned.unknown	1	1
Pp1s126_71V6.1	2901	35.2	not assigned.unknown	1	1
Pp1s51_166V6.2	2901	35.2	not assigned.unknown	1	1
Pp1s126_71V6.2	2901	35.2	not assigned.unknown	1	1
Pp1s51_166V6.1	2901	35.2	not assigned.unknown	1	1
Pp1s126_71V6.3	2901	35.2	not assigned.unknown	1	1
Pp1s79_131V6.1	2901	35.2	not assigned.unknown	1	1
Pp1s197_21V6.1	2902	35.2	not assigned.unknown	1	1
Pp1s34_165V6.1	2903	35.2	not assigned.unknown	1	1
Pp1s225_87V6.1	2903	35.2	not assigned.unknown	1	1
Pp1s225_87V6.2	2903	35.2	not assigned.unknown	1	1
Pp1s77_174V6.1	2904	35.2	not assigned.unknown	2	2
Pp1s100_73V6.1	2904	35.2	not assigned.unknown	2	2
Pp1s57_35V6.1	2904	35.2	not assigned.unknown	2	2
Pp1s17_100V6.1	2904	35.2	not assigned.unknown	2	2
Pp1s57_35V6.2	2904	35.2	not assigned.unknown	2	2
Pp1s228_20V6.1	2904	35.2	not assigned.unknown	2	2
Pp1s44_236V6.1	2923	35.2	not assigned.unknown	2	1
Pp1s16_36V6.1	2923	35.2	not assigned.unknown	2	1
Pp1s79_107V6.1	2923	35.2	not assigned.unknown	2	1
Pp1s20_3V6.2	2927	35.2	not assigned.unknown	1	1
Pp1s78_111V6.1	2927	35.2	not assigned.unknown	1	1
Pp1s19_224V6.1	2927	35.2	not assigned.unknown	1	1
Pp1s20_3V6.1	2927	35.2	not assigned.unknown	1	1
Pp1s248_17V6.1	2927	35.2	not assigned.unknown	1	1
Pp1s373_35V6.1	2927	35.2	not assigned.unknown	1	1
Pp1s455_8V6.1	2937	35.2	not assigned.unknown	1	1
Pp1s221_76V6.2	2937	35.2	not assigned.unknown	1	1
Pp1s455_8V6.2	2937	35.2	not assigned.unknown	1	1
Pp1s221_76V6.3	2937	35.2	not assigned.unknown	1	1
Pp1s221_76V6.1	2937	35.2	not assigned.unknown	1	1
Pp1s101_95V6.1	2937	35.2	not assigned.unknown	1	1
Pp1s101_95V6.2	2937	35.2	not assigned.unknown	1	1
Pp1s101_95V6.3	2937	35.2	not assigned.unknown	1	1
Pp1s101_95V6.4	2937	35.2	not assigned.unknown	1	1
Pp1s82_104V6.1	2942	35.2	not assigned.unknown	1	1
Pp1s114_70V6.1	2942	35.2	not assigned.unknown	1	1
Pp1s145_174V6.1	2943	35.2	not assigned.unknown	2	1
Pp1s160_150V6.1	2943	35.2	not assigned.unknown	2	1
Pp1s115_36V6.1	2943	35.2	not assigned.unknown	2	1
Pp1s333_22V6.1	2943	35.2	not assigned.unknown	2	1
Pp1s130_175V6.1	2945	35.2	not assigned.unknown	2	1
Pp1s130_175V6.2	2945	35.2	not assigned.unknown	2	1
Pp1s130_175V6.3	2945	35.2	not assigned.unknown	2	1
Pp1s55_110V6.2	2956	35.2	not assigned.unknown	3	1
Pp1s264_24V6.1	2956	35.2	not assigned.unknown	3	1
Pp1s55_110V6.1	2956	35.2	not assigned.unknown	3	1
Pp1s452_2V6.1	2956	35.2	not assigned.unknown	3	1
Pp1s73_238V6.1	2968	35.2	not assigned.unknown	2	2
Pp1s12_367V6.1	2982	35.2	not assigned.unknown	1	1
Pp1s130_285V6.1	2987	35.2	not assigned.unknown	2	2
Pp1s116_81V6.1	2988	35.2	not assigned.unknown	1	1
Pp1s21_342V6.1	2989	35.2	not assigned.unknown	2	2
Pp1s419_36V6.2	2995	35.2	not assigned.unknown	2	1
Pp1s335_17V6.1	2995	35.2	not assigned.unknown	2	1
Pp1s89_183V6.1	2995	35.2	not assigned.unknown	2	1
Pp1s221_58V6.1	2995	35.2	not assigned.unknown	2	1
Pp1s419_36V6.1	2995	35.2	not assigned.unknown	2	1
Pp1s184_72V6.1	2999	35.2	not assigned.unknown	1	1
Pp1s126_109V6.1	3007	35.2	not assigned.unknown	1	1
Pp1s184_10V6.1	3012	35.2	not assigned.unknown	1	1
Pp1s50_183V6.1	3016	35.2	not assigned.unknown	1	1
Pp1s145_70V6.1	3016	35.2	not assigned.unknown	1	1
Pp1s145_70V6.2	3016	35.2	not assigned.unknown	1	1
Pp1s312_11V6.1	3016	35.2	not assigned.unknown	1	1
Pp1s14_10V6.1	3016	35.2	not assigned.unknown	1	1
Pp1s338_9V6.1	3018	35.2	not assigned.unknown	1	1
Pp1s43_49V6.3	3024	35.2	not assigned.unknown	2	2
Pp1s343_62V6.1	3024	35.2	not assigned.unknown	2	2
Pp1s43_49V6.2	3024	35.2	not assigned.unknown	2	2
Pp1s43_49V6.4	3024	35.2	not assigned.unknown	2	2
Pp1s567_2V6.1	3024	35.2	not assigned.unknown	2	2
Pp1s43_49V6.6	3024	35.2	not assigned.unknown	2	2
Pp1s441_33V6.1	3033	35.2	not assigned.unknown	2	2
Pp1s441_33V6.2	3033	35.2	not assigned.unknown	2	2
Pp1s281_9V6.1	3043	35.2	not assigned.unknown	1	1
Pp1s540_6V6.1	3043	35.2	not assigned.unknown	1	1
Pp1s281_9V6.2	3043	35.2	not assigned.unknown	1	1
Pp1s53_148V6.1	3044	35.2	not assigned.unknown	2	1
Pp1s72_271V6.2	3044	35.2	not assigned.unknown	2	1
Pp1s72_271V6.1	3044	35.2	not assigned.unknown	2	1
Pp1s357_19V6.1	3045	35.2	not assigned.unknown	1	1
Pp1s115_171V6.1	3045	35.2	not assigned.unknown	1	1
Pp1s115_171V6.2	3045	35.2	not assigned.unknown	1	1
Pp1s47_178V6.2	3046	35.2	not assigned.unknown	3	1
Pp1s145_44V6.1	3046	35.2	not assigned.unknown	3	1
Pp1s47_178V6.1	3046	35.2	not assigned.unknown	3	1
Pp1s106_115V6.1	3046	35.2	not assigned.unknown	3	1
Pp1s91_39V6.2	3046	35.2	not assigned.unknown	3	1
Pp1s23_191V6.1	3046	35.2	not assigned.unknown	3	1
Pp1s91_39V6.1	3046	35.2	not assigned.unknown	3	1
Pp1s334_78V6.1	3048	35.2	not assigned.unknown	2	1
Pp1s221_3V6.1	3048	35.2	not assigned.unknown	2	1
Pp1s221_3V6.2	3048	35.2	not assigned.unknown	2	1
Pp1s335_60V6.1	3048	35.2	not assigned.unknown	2	1
Pp1s76_81V6.1	3053	35.2	not assigned.unknown	1	1
Pp1s200_64V6.1	3053	35.2	not assigned.unknown	1	1
Pp1s176_121V6.1	3061	35.2	not assigned.unknown	3	2
Pp1s215_43V6.1	3065	35.2	not assigned.unknown	1	1
Pp1s471_22V6.1	3067	35.2	not assigned.unknown	2	1
Pp1s18_342V6.1	3076	35.2	not assigned.unknown	2	1
Pp1s38_295V6.1	3076	35.2	not assigned.unknown	2	1
Pp1s11_129V6.1	3076	35.2	not assigned.unknown	2	1
Pp1s41_289V6.1	3076	35.2	not assigned.unknown	2	1
Pp1s11_404V6.1	3079	35.2	not assigned.unknown	1	1
Pp1s27_253V6.1	3079	35.2	not assigned.unknown	1	1
Pp1s3_213V6.1	3079	35.2	not assigned.unknown	1	1
Pp1s91_120V6.1	3081	35.2	not assigned.unknown	2	1
Pp1s223_90V6.1	3081	35.2	not assigned.unknown	2	1
Pp1s31_335V6.1	3081	35.2	not assigned.unknown	2	1
Pp1s13_405V6.1	3081	35.2	not assigned.unknown	2	1
Pp1s311_34V6.1	3081	35.2	not assigned.unknown	2	1
Pp1s21_417V6.1	3087	35.2	not assigned.unknown	2	2
Pp1s21_417V6.3	3087	35.2	not assigned.unknown	2	2
Pp1s21_417V6.2	3087	35.2	not assigned.unknown	2	2
Pp1s21_417V6.4	3087	35.2	not assigned.unknown	2	2
Pp1s183_12V6.1	3087	35.2	not assigned.unknown	2	2
Pp1s25_243V6.2	3088	35.2	not assigned.unknown	1	1
Pp1s25_243V6.1	3088	35.2	not assigned.unknown	1	1
Pp1s158_45V6.1	3088	35.2	not assigned.unknown	1	1
Pp1s48_45V6.1	3089	35.2	not assigned.unknown	4	1
Pp1s28_146V6.1	3089	35.2	not assigned.unknown	4	1
Pp1s3_92V6.1	3092	35.2	not assigned.unknown	1	1
Pp1s33_350V6.1	3092	35.2	not assigned.unknown	1	1
Pp1s78_70V6.1	3098	35.2	not assigned.unknown	1	1
Pp1s78_70V6.2	3098	35.2	not assigned.unknown	1	1
Pp1s335_75V6.1	3102	35.2	not assigned.unknown	3	1
Pp1s438_9V6.1	3102	35.2	not assigned.unknown	3	1
Pp1s101_29V6.1	3102	35.2	not assigned.unknown	3	1
Pp1s334_52V6.1	3102	35.2	not assigned.unknown	3	1
Pp1s203_94V6.1	3104	35.2	not assigned.unknown	1	1
Pp1s104_110V6.1	3104	35.2	not assigned.unknown	1	1
Pp1s126_26V6.1	3111	35.2	not assigned.unknown	1	1
Pp1s126_26V6.2	3111	35.2	not assigned.unknown	1	1
Pp1s126_26V6.3	3111	35.2	not assigned.unknown	1	1
Pp1s126_26V6.4	3111	35.2	not assigned.unknown	1	1
Pp1s66_168V6.1	3113	35.2	not assigned.unknown	6	1
Pp1s131_21V6.1	3113	35.2	not assigned.unknown	6	1
Pp1s178_70V6.1	3119	35.2	not assigned.unknown	4	2
Pp1s363_44V6.1	3119	35.2	not assigned.unknown	4	2
Pp1s193_53V6.1	3120	35.2	not assigned.unknown	1	1
Pp1s35_353V6.1	3120	35.2	not assigned.unknown	1	1
Pp1s199_158V6.1	3122	35.2	not assigned.unknown	1	1
Pp1s258_37V6.2	3122	35.2	not assigned.unknown	1	1
Pp1s258_37V6.1	3122	35.2	not assigned.unknown	1	1
Pp1s41_233V6.1	3125	35.2	not assigned.unknown	1	1
Pp1s242_50V6.1	3125	35.2	not assigned.unknown	1	1
Pp1s242_50V6.2	3125	35.2	not assigned.unknown	1	1
Pp1s242_50V6.4	3125	35.2	not assigned.unknown	1	1
Pp1s242_50V6.3	3125	35.2	not assigned.unknown	1	1
Pp1s103_77V6.1	3125	35.2	not assigned.unknown	1	1
Pp1s112_114V6.1	3133	35.2	not assigned.unknown	1	1
Pp1s68_239V6.1	3149	35.2	not assigned.unknown	1	1
Pp1s132_139V6.1	3159	35.2	not assigned.unknown	2	1
Pp1s5_404V6.1	3166	35.2	not assigned.unknown	1	1
Pp1s215_103V6.1	3169	35.2	not assigned.unknown	1	1
Pp1s3_568V6.1	3178	35.2	not assigned.unknown	1	1
Pp1s126_39V6.1	3178	35.2	not assigned.unknown	1	1
Pp1s224_68V6.1	3179	35.2	not assigned.unknown	1	1
Pp1s240_88V6.1	3184	35.2	not assigned.unknown	1	1
Pp1s65_84V6.1	3188	35.2	not assigned.unknown	3	2
Pp1s34_185V6.3	3188	35.2	not assigned.unknown	3	2
Pp1s34_185V6.2	3188	35.2	not assigned.unknown	3	2
Pp1s34_185V6.1	3188	35.2	not assigned.unknown	3	2
Pp1s417_26V6.1	3195	35.2	not assigned.unknown	1	1
Pp1s154_3V6.1	3195	35.2	not assigned.unknown	1	1
Pp1s417_25V6.1	3195	35.2	not assigned.unknown	1	1
Pp1s154_4V6.1	3195	35.2	not assigned.unknown	1	1
Pp1s158_178V6.1	3198	35.2	not assigned.unknown	1	1
Pp1s6_281V6.1	3201	35.2	not assigned.unknown	1	1
Pp1s311_63V6.1	3205	35.2	not assigned.unknown	2	1
Pp1s31_346V6.1	3205	35.2	not assigned.unknown	2	1
Pp1s123_123V6.1	3215	35.2	not assigned.unknown	2	1
Pp1s136_73V6.1	3215	35.2	not assigned.unknown	2	1
Pp1s181_40V6.1	3216	35.2	not assigned.unknown	1	1
Pp1s9_370V6.1	3222	35.2	not assigned.unknown	1	1
Pp1s247_38V6.1	3223	35.2	not assigned.unknown	1	1
Pp1s218_56V6.2	3225	35.2	not assigned.unknown	2	1
Pp1s113_68V6.1	3225	35.2	not assigned.unknown	2	1
Pp1s218_56V6.1	3225	35.2	not assigned.unknown	2	1
Pp1s19_64V6.1	3226	35.2	not assigned.unknown	1	1
Pp1s57_138V6.1	3228	35.2	not assigned.unknown	1	1
Pp1s32_187V6.1	3228	35.2	not assigned.unknown	1	1
Pp1s77_287V6.1	3228	35.2	not assigned.unknown	1	1
Pp1s306_59V6.2	3232	35.2	not assigned.unknown	3	1
Pp1s60_87V6.1	3232	35.2	not assigned.unknown	3	1
Pp1s306_59V6.1	3232	35.2	not assigned.unknown	3	1
Pp1s78_7V6.1	3239	35.2	not assigned.unknown	2	2
Pp1s224_85V6.1	3239	35.2	not assigned.unknown	2	2
Pp1s78_7V6.2	3239	35.2	not assigned.unknown	2	2
Pp1s80_180V6.1	3239	35.2	not assigned.unknown	2	2
Pp1s88_151V6.1	3240	35.2	not assigned.unknown	2	2
Pp1s88_151V6.2	3240	35.2	not assigned.unknown	2	2
Pp1s138_150V6.1	3242	35.2	not assigned.unknown	1	1
Pp1s42_88V6.3	3242	35.2	not assigned.unknown	1	1
Pp1s42_88V6.2	3242	35.2	not assigned.unknown	1	1
Pp1s42_88V6.4	3242	35.2	not assigned.unknown	1	1
Pp1s42_88V6.1	3242	35.2	not assigned.unknown	1	1
Pp1s83_219V6.1	3253	35.2	not assigned.unknown	1	1
Pp1s83_219V6.2	3253	35.2	not assigned.unknown	1	1
Pp1s120_20V6.1	3259	35.2	not assigned.unknown	1	1
Pp1s91_91V6.1	3259	35.2	not assigned.unknown	1	1
Pp1s50_92V6.1	3261	35.2	not assigned.unknown	1	1
Pp1s237_52V6.1	3265	35.2	not assigned.unknown	5	2
Pp1s237_52V6.2	3265	35.2	not assigned.unknown	5	2
Pp1s237_52V6.3	3265	35.2	not assigned.unknown	5	2
Pp1s76_57V6.1	3271	35.2	not assigned.unknown	1	1
Pp1s110_16V6.1	3271	35.2	not assigned.unknown	1	1
Pp1s39_315V6.2	3271	35.2	not assigned.unknown	1	1
Pp1s2_275V6.1	3271	35.2	not assigned.unknown	1	1
Pp1s39_315V6.1	3271	35.2	not assigned.unknown	1	1
Pp1s2_738V6.1	3272	35.2	not assigned.unknown	1	1
Pp1s2_738V6.3	3272	35.2	not assigned.unknown	1	1
Pp1s2_738V6.2	3272	35.2	not assigned.unknown	1	1
Pp1s11_159V6.1	3272	35.2	not assigned.unknown	1	1
Pp1s5_53V6.1	3273	35.2	not assigned.unknown	1	1
Pp1s330_22V6.1	3273	35.2	not assigned.unknown	1	1
Pp1s5_53V6.2	3273	35.2	not assigned.unknown	1	1
Pp1s330_22V6.2	3273	35.2	not assigned.unknown	1	1
Pp1s523_22V6.1	3273	35.2	not assigned.unknown	1	1
Pp1s241_77V6.2	3273	35.2	not assigned.unknown	1	1
Pp1s241_77V6.3	3273	35.2	not assigned.unknown	1	1
Pp1s241_77V6.1	3273	35.2	not assigned.unknown	1	1
Pp1s6_264V6.2	3275	35.2	not assigned.unknown	2	1
Pp1s6_264V6.1	3275	35.2	not assigned.unknown	2	1
Pp1s10_198V6.1	3277	35.2	not assigned.unknown	4	1
Pp1s62_94V6.6	3277	35.2	not assigned.unknown	4	1
Pp1s62_94V6.1	3277	35.2	not assigned.unknown	4	1
Pp1s12_276V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s58_66V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s12_279V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s382_16V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s12_280V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s47_83V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s12_280V6.2	3280	35.2	not assigned.unknown	1	1
Pp1s57_246V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s105_181V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s426_1V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s105_181V6.2	3280	35.2	not assigned.unknown	1	1
Pp1s382_4V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s129_12V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s329_1V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s294_72V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s184_62V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s294_73V6.2	3280	35.2	not assigned.unknown	1	1
Pp1s207_72V6.1	3280	35.2	not assigned.unknown	1	1
Pp1s68_109V6.1	3291	35.2	not assigned.unknown	3	1
Pp1s24_101V6.2	3291	35.2	not assigned.unknown	3	1
Pp1s28_13V6.1	3291	35.2	not assigned.unknown	3	1
Pp1s24_101V6.1	3291	35.2	not assigned.unknown	3	1
Pp1s189_77V6.1	3291	35.2	not assigned.unknown	3	1
Pp1s25_340V6.1	3292	35.2	not assigned.unknown	1	1
Pp1s25_339V6.1	3292	35.2	not assigned.unknown	1	1
Pp1s28_45V6.2	3293	35.2	not assigned.unknown	3	2
Pp1s28_45V6.1	3293	35.2	not assigned.unknown	3	2
Pp1s48_122V6.4	3303	35.2	not assigned.unknown	2	1
Pp1s145_92V6.1	3303	35.2	not assigned.unknown	2	1
Pp1s48_122V6.5	3303	35.2	not assigned.unknown	2	1
Pp1s48_122V6.1	3303	35.2	not assigned.unknown	2	1
Pp1s48_122V6.2	3303	35.2	not assigned.unknown	2	1
Pp1s48_122V6.3	3303	35.2	not assigned.unknown	2	1
Pp1s10_197V6.1	3305	35.2	not assigned.unknown	2	1
Pp1s51_47V6.2	3305	35.2	not assigned.unknown	2	1
Pp1s51_47V6.3	3305	35.2	not assigned.unknown	2	1
Pp1s51_47V6.1	3305	35.2	not assigned.unknown	2	1
Pp1s54_151V6.1	3306	35.2	not assigned.unknown	1	1
Pp1s54_154V6.1	3306	35.2	not assigned.unknown	1	1
Pp1s115_59V6.1	3314	35.2	not assigned.unknown	3	1
Pp1s115_59V6.2	3314	35.2	not assigned.unknown	3	1
Pp1s115_59V6.3	3314	35.2	not assigned.unknown	3	1
Pp1s90_118V6.1	3318	35.2	not assigned.unknown	2	1
Pp1s124_13V6.1	3318	35.2	not assigned.unknown	2	1
Pp1s81_237V6.1	3326	35.2	not assigned.unknown	1	1
Pp1s154_54V6.1	3326	35.2	not assigned.unknown	1	1
Pp1s83_44V6.1	3331	35.2	not assigned.unknown	1	1
Pp1s199_33V6.1	3331	35.2	not assigned.unknown	1	1
Pp1s78_143V6.1	3331	35.2	not assigned.unknown	1	1
Pp1s249_29V6.1	3336	35.2	not assigned.unknown	5	1
Pp1s98_148V6.1	3336	35.2	not assigned.unknown	5	1
Pp1s54_175V6.1	3355	35.2	not assigned.unknown	4	2
Pp1s91_108V6.1	3374	35.2	not assigned.unknown	2	1
Pp1s83_180V6.1	3379	35.2	not assigned.unknown	1	1
Pp1s45_212V6.1	3398	35.2	not assigned.unknown	1	1
Pp1s312_59V6.1	3400	35.2	not assigned.unknown	2	2
Pp1s39_92V6.1	3411	35.2	not assigned.unknown	2	1
Pp1s283_27V6.1	3411	35.2	not assigned.unknown	2	1
Pp1s249_94V6.1	3418	35.2	not assigned.unknown	4	1
Pp1s291_44V6.1	3418	35.2	not assigned.unknown	4	1
Pp1s98_89V6.1	3419	35.2	not assigned.unknown	1	1
Pp1s307_55V6.1	3419	35.2	not assigned.unknown	1	1
Pp1s7_40V6.1	3419	35.2	not assigned.unknown	1	1
Pp1s28_412V6.1	3419	35.2	not assigned.unknown	1	1
Pp1s7_40V6.2	3419	35.2	not assigned.unknown	1	1
Pp1s238_77V6.1	3424	35.2	not assigned.unknown	1	1
Pp1s66_188V6.1	3424	35.2	not assigned.unknown	1	1
Pp1s150_17V6.1	3425	35.2	not assigned.unknown	2	1
Pp1s51_52V6.1	3425	35.2	not assigned.unknown	2	1
Pp1s226_46V6.1	3442	35.2	not assigned.unknown	3	2
Pp1s69_112V6.1	3442	35.2	not assigned.unknown	3	2
Pp1s68_211V6.1	3442	35.2	not assigned.unknown	3	2
Pp1s424_28V6.1	3442	35.2	not assigned.unknown	3	2
Pp1s34_12V6.1	3444	35.2	not assigned.unknown	2	2
Pp1s68_10V6.2	3444	35.2	not assigned.unknown	2	2
Pp1s68_10V6.1	3444	35.2	not assigned.unknown	2	2
Pp1s112_162V6.1	3446	35.2	not assigned.unknown	3	1
Pp1s35_60V6.1	3446	35.2	not assigned.unknown	3	1
Pp1s53_92V6.1	3448	35.2	not assigned.unknown	1	1
Pp1s72_256V6.1	3448	35.2	not assigned.unknown	1	1
Pp1s53_92V6.2	3448	35.2	not assigned.unknown	1	1
Pp1s53_230V6.1	3453	35.2	not assigned.unknown	1	1
Pp1s201_65V6.1	3461	35.2	not assigned.unknown	1	1
Pp1s82_150V6.1	3461	35.2	not assigned.unknown	1	1
Pp1s82_149V6.1	3461	35.2	not assigned.unknown	1	1
Pp1s94_120V6.1	3461	35.2	not assigned.unknown	1	1
Pp1s79_86V6.1	3463	35.2	not assigned.unknown	4	1
Pp1s59_369V6.1	3463	35.2	not assigned.unknown	4	1
Pp1s51_234V6.1	3463	35.2	not assigned.unknown	4	1
Pp1s36_294V6.1	3464	35.2	not assigned.unknown	1	1
Pp1s7_333V6.1	3464	35.2	not assigned.unknown	1	1
Pp1s68_297V6.1	3470	35.2	not assigned.unknown	2	2
Pp1s83_24V6.1	3470	35.2	not assigned.unknown	2	2
Pp1s147_65V6.1	3471	35.2	not assigned.unknown	1	1
Pp1s457_25V6.1	3471	35.2	not assigned.unknown	1	1
Pp1s22_201V6.1	3471	35.2	not assigned.unknown	1	1
Pp1s7_155V6.1	3471	35.2	not assigned.unknown	1	1
Pp1s283_28V6.1	3471	35.2	not assigned.unknown	1	1
Pp1s39_99V6.1	3471	35.2	not assigned.unknown	1	1
Pp1s133_35V6.1	3473	35.2	not assigned.unknown	1	1
Pp1s73_61V6.1	3475	35.2	not assigned.unknown	1	1
Pp1s27_218V6.1	3475	35.2	not assigned.unknown	1	1
Pp1s169_89V6.1	3475	35.2	not assigned.unknown	1	1
Pp1s328_30V6.1	3475	35.2	not assigned.unknown	1	1
Pp1s35_276V6.1	3479	35.2	not assigned.unknown	1	1
Pp1s304_37V6.1	3487	35.2	not assigned.unknown	1	1
Pp1s139_11V6.1	3487	35.2	not assigned.unknown	1	1
Pp1s45_25V6.3	3502	35.2	not assigned.unknown	2	1
Pp1s2_609V6.1	3502	35.2	not assigned.unknown	2	1
Pp1s45_25V6.1	3502	35.2	not assigned.unknown	2	1
Pp1s61_92V6.1	3502	35.2	not assigned.unknown	2	1
Pp1s45_25V6.2	3502	35.2	not assigned.unknown	2	1
Pp1s309_83V6.1	3503	35.2	not assigned.unknown	2	2
Pp1s4_62V6.2	3503	35.2	not assigned.unknown	2	2
Pp1s57_231V6.1	3503	35.2	not assigned.unknown	2	2
Pp1s390_19V6.1	3503	35.2	not assigned.unknown	2	2
Pp1s4_62V6.1	3503	35.2	not assigned.unknown	2	2
Pp1s74_45V6.1	3505	35.2	not assigned.unknown	2	2
Pp1s5_290V6.1	3505	35.2	not assigned.unknown	2	2
Pp1s16_245V6.1	3512	35.2	not assigned.unknown	5	2
Pp1s42_196V6.1	3512	35.2	not assigned.unknown	5	2
Pp1s16_245V6.2	3512	35.2	not assigned.unknown	5	2
Pp1s42_196V6.2	3512	35.2	not assigned.unknown	5	2
Pp1s42_196V6.3	3512	35.2	not assigned.unknown	5	2
Pp1s353_6V6.1	3514	35.2	not assigned.unknown	1	1
Pp1s360_29V6.1	3514	35.2	not assigned.unknown	1	1
Pp1s353_6V6.2	3514	35.2	not assigned.unknown	1	1
Pp1s298_75V6.1	3514	35.2	not assigned.unknown	1	1
Pp1s19_14V6.1	3514	35.2	not assigned.unknown	1	1
Pp1s56_198V6.1	3519	35.2	not assigned.unknown	3	1
Pp1s25_330V6.1	3519	35.2	not assigned.unknown	3	1
Pp1s56_198V6.2	3519	35.2	not assigned.unknown	3	1
Pp1s263_15V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s39_337V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s337_12V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s99_32V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s29_277V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s130_270V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s265_21V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s198_35V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s337_12V6.2	3522	35.2	not assigned.unknown	1	1
Pp1s139_78V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s372_29V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s31_162V6.1	3522	35.2	not assigned.unknown	1	1
Pp1s194_13V6.2	3522	35.2	not assigned.unknown	1	1
Pp1s29_277V6.2	3522	35.2	not assigned.unknown	1	1
Pp1s40_71V6.2	3523	35.2	not assigned.unknown	2	1
Pp1s32_120V6.1	3523	35.2	not assigned.unknown	2	1
Pp1s40_71V6.1	3523	35.2	not assigned.unknown	2	1
Pp1s212_34V6.1	3527	35.2	not assigned.unknown	1	1
Pp1s49_42V6.1	3527	35.2	not assigned.unknown	1	1
Pp1s9_38V6.1	3527	35.2	not assigned.unknown	1	1
Pp1s358_25V6.1	3528	35.2	not assigned.unknown	1	1
Pp1s51_43V6.1	3528	35.2	not assigned.unknown	1	1
Pp1s59_300V6.1	3528	35.2	not assigned.unknown	1	1
Pp1s20_121V6.1	3539	35.2	not assigned.unknown	1	1
Pp1s100_108V6.1	3539	35.2	not assigned.unknown	1	1
Pp1s122_49V6.1	3548	35.2	not assigned.unknown	3	2
